reweighted_redline_index
15.047719233154236
5.40332535163182
14.37096881638658
17.378640120214463
24.549135481899285
26.849777587441192
6.0634641665272735
5.77187796444186
5.982356917486295
11.147417346879347
15.139809257889787
16.19883475624742
41.608672401948056
9.001576356235446
9.185339542518376
13.77371991880834
16.549079350082984
6.873851435619635
14.800976827998772
11.400500284638005
11.198959061491298
8.33990656563243
11.190153791362718
2.368492561450964
32.73388034645306
3.9961404586633282
11.459999883611124
10.096131170923309
14.702573544742549
7.963949299621913
8.825663627338287
7.683937969468383
10.991513425264163
8.359338637111687
18.081818380198797
7.239992961946132
7.82175536071028
13.910547727391325
16.597527765044703
5.888026740142197
8.919937618616943
12.634466772100552
11.665966872748173
9.011126875452579
9.365985587949975
23.684805274225273
20.802738090635682
15.775001108122249
3.4275271989980705
14.11515459551027
7.6879326115593605
8.058797703932694
7.178056952173055
4.895538425185804
14.996728595554188
45.45097530629151
7.274317228146602
36.364117943901036
29.695191239734577
9.83947775688375
17.951080733628856
11.31456719476516
30.491434147052853
8.955774697928325
21.17656737061606
15.85054526463248
18.292722053787045
13.99815728314625
17.788398361236684
21.172204516634817
37.00349979086371
24.708815724618727
32.110954065100934
16.318228508069634
13.474247653072023
9.346024138190575
17.397972909788255
15.271954323731372
4.110920814852531
8.241078852115658
3.8155171436626047
21.59612205316839
27.420301068219292
30.75751265201368
14.684091018277645
18.35848991304699
10.146339229878718
12.382317599414561
17.060142323120452
11.343622509308124
4.850383604784864
0.17668072288358705
0.20185809329931587
15.684538677939134
18.301828629363225
12.035462089315635
10.379285592695485
5.286758403396845
11.201069448237025
15.81474865395934
10.331459358701387
5.934845769904003
5.524491827825431
7.571690223595909
16.257697040574495
13.98916957979546
41.60456103800431
15.401342117258581
48.98205037870556
0.36154509746113117
9.09964825683071
12.093274025326945
7.808846079483995
5.594097423334076
16.030642902986063
6.362319743151608
27.098883665895805
12.60910638726793
7.403166511463078
16.858200762011688
16.720310372919453
74.72891953333315
13.153873034629374
13.741586551604847
12.121361576575486
8.994214739566571
12.738097638042495
10.895222516857965
12.330030555889227
11.319092244028555
0.7132973011126168
35.18166334616223
34.92989447971615
11.752724201347627
13.845232280410707
11.088823444850698
12.336190904671332
8.064464573448209
4.660562827624627
11.802896374602872
8.07397170765761
5.990369969104774
3.4138124336739186
9.704716400568547
13.992645096711835
4.372651976195227
18.131405284726295
25.78869501817656
8.345797508707616
10.639764844590621
23.134483798982934
25.02251893377415
18.39920563309508
35.66838555262122
51.224226060973656
21.073810564662608
28.63091137536468
14.790774751306653
12.583794111461671
45.86516622050714
8.160385798456828
7.464565389861225
0.6617619634902926
9.762958688217214
1.7938917728709607
28.053118318215695
12.126977712160018
17.365420530889708
46.10978736843973
