GEOID,polygon_id,weight
06037143400,7751.0,0.11893250129187506
06037143400,7752.0,0.038138775876490894
06037143400,7755.0,0.8427881209328569
06037143400,7754.0,0.0001406018987770487
06037124902,7751.0,1.0
06037124903,7751.0,1.0
06037124000,7751.0,1.0
06037125100,7751.0,0.5968834508696181
06037125100,7752.0,0.40311654913038186
06037143300,7751.0,0.05857349266064303
06037143300,7752.0,0.4267014780182704
06037143300,7753.0,0.5147250293210865
06037125200,7752.0,0.7561143881459607
06037125200,7744.0,0.2438616771906749
06037125200,7746.0,2.393466336452414e-05
06037143500,7755.0,0.9594843994296658
06037143500,7754.0,0.037388578047331214
06037143500,7760.0,0.00312702252300306
06037124700,7755.0,0.9681855657711967
06037124700,7756.0,0.03181443422880323
06037143602,7754.0,0.32723139934543705
06037143602,7750.0,0.0002549273654837826
06037143602,7753.0,0.6725136732890793
06037143800,7754.0,1.1249776864129873e-05
06037143800,7749.0,0.0601374073289869
06037143800,7750.0,0.939851342894149
06037141303,7760.0,1.0
06037141302,7760.0,0.008416405076064913
06037141302,7761.0,0.991583594923935
06037141101,7760.0,1.0
06037141102,7760.0,0.5339677686912936
06037141102,7761.0,0.46603223130870647
06037141201,7760.0,1.0
06037141202,7760.0,0.07609326510424694
06037141202,7761.0,0.9239067348957531
06037141304,7760.0,0.41684071517439025
06037141304,7761.0,0.5831592848256099
06037143902,7760.0,0.33322911032954866
06037143902,7761.0,0.6667708896704513
06037128702,7760.0,0.9206819967903622
06037128702,7756.0,0.07931800320963775
06037128910,7760.0,1.0
06037181000,7608.0,0.00021867785660685464
06037181000,7772.0,0.49277322446478267
06037181000,,0.412125613163746
06037181000,7732.0,0.011352051059817184
06037181000,7615.0,0.024958081330067532
06037181000,7610.0,0.058572352124979674
06037181500,7608.0,0.029725210095417735
06037181500,7610.0,0.6767728359182671
06037181500,7612.0,0.2935019539863152
06037460800,7608.0,0.008386443825826774
06037460800,8025.0,0.5270721575032539
06037460800,7763.0,0.46454139867091937
06037463800,7608.0,0.6307888813055628
06037463800,7612.0,0.02708616848640098
06037463800,8025.0,0.34212495020803624
06037301000,7772.0,0.015255661532878119
06037301000,,0.0147546525329409
06037301000,7732.0,0.05790502624065291
06037301000,7729.0,0.0016290572397408103
06037301000,7728.0,0.31921291255121625
06037301000,7770.0,0.035926336071681775
06037301000,7769.0,0.5553163538308893
06037302104,,0.03982986672825428
06037302104,7732.0,0.6966884226433444
06037302104,7615.0,0.2612264092052226
06037302104,7728.0,0.0022553014231786427
06037302201,7732.0,1.0
06037302003,7732.0,1.0
06037302004,7732.0,1.0
06037302103,7732.0,0.4189180245082504
06037302103,7615.0,0.5810819754917497
06037301900,7732.0,0.21566273184197646
06037301900,7729.0,0.14666906154289952
06037301900,7731.0,0.5378036064941442
06037301900,7728.0,0.0998646001209799
06037302002,7732.0,0.09416054380288148
06037302002,7731.0,0.8626105590030916
06037302002,7733.0,0.04322889719402692
06037181300,7732.0,0.034765207684956376
06037181300,7615.0,0.31591548374940565
06037181300,7610.0,0.10926539988209279
06037181300,7865.0,0.5400539086835452
06037181600,7615.0,0.021441268649494215
06037181600,7610.0,0.9785587313505058
06037302102,7615.0,0.648826836715847
06037302102,7866.0,0.274420915476869
06037302102,7865.0,0.07675224780728414
06037302505,7615.0,0.9967398194037447
06037302505,7617.0,0.0032601805962553633
06037302506,7615.0,0.6170651238191497
06037302506,7866.0,0.38293487618085037
06037302503,7615.0,1.0
06037302504,7615.0,1.0
06037181400,7615.0,0.09795361516635587
06037181400,7610.0,0.9020463848336442
06037186100,7615.0,0.0022048826960906582
06037186100,7610.0,0.003474635664083357
06037186100,7611.0,0.002708567094985027
06037186100,7866.0,0.29066576310927156
06037186100,7865.0,0.5328214923714351
06037186100,7616.0,0.1681246590641343
06037302202,7615.0,1.0
06037183300,7610.0,0.507449124682189
