polygon_id,GEOID,weight
7602.0,06037480703,0.2411767577970479
7602.0,06037201120,0.04611747400387547
7602.0,06037480702,0.2420933263760385
7602.0,06037480704,0.17138789593403736
7602.0,06037480804,0.004549941167719793
7604.0,06037480600,0.3320609352560721
7604.0,06037480500,0.2078790879212088
7604.0,06037480703,0.26946960881331505
7604.0,06037480702,0.025599184127976276
7604.0,06037480704,0.16499118388142786
7614.0,06037480600,0.17340985975488435
7614.0,06037183103,0.5923592457555038
7614.0,06037183104,0.2342308944896119
7612.0,06037463800,0.03485228919230425
7612.0,06037181500,0.1805372964442943
7612.0,06037183221,0.004113578947587448
7612.0,06037183222,0.0027805509455597456
7612.0,06037183101,0.5649013029735699
7612.0,06037183220,0.00020473767204782825
7612.0,06037183103,0.1188135689673749
7612.0,06037183104,0.09379667485726163
7772.0,06037181000,0.9893669128326926
7772.0,06037301000,0.010633087167307313
7732.0,06037181000,0.020721718131415014
7732.0,06037301000,0.036693212643194445
7732.0,06037301900,0.14577750107804466
7732.0,06037302104,0.18067686871579258
7732.0,06037181300,0.03213320654147116
7732.0,06037302002,0.0251714554361978
7732.0,06037302201,0.0975735221431366
7732.0,06037302003,0.13734981937332047
7732.0,06037302004,0.19840262867615083
7732.0,06037302103,0.12550006726127655
7615.0,06037181000,0.024390810809666996
7615.0,06037302104,0.03626975803021722
7615.0,06037302102,0.2387329457901788
7615.0,06037302506,0.10458676953445997
7615.0,06037186100,0.0010528924740045701
7615.0,06037181300,0.15633051748150772
7615.0,06037302103,0.09320000420417936
7615.0,06037181600,0.00611617612545535
7615.0,06037302505,0.04293860368974139
7615.0,06037302503,0.09197979790176572
7615.0,06037302504,0.07945027381628496
7615.0,06037181400,0.0305258738879642
7615.0,06037302202,0.09442557625457376
7610.0,06037181000,0.037046699859798284
7610.0,06037181500,0.1535672824828911
7610.0,06037186100,0.001073864845956862
7610.0,06037186201,0.02004055122133778
7610.0,06037181300,0.034994301806932464
7610.0,06037181600,0.18065842572689256
7610.0,06037181400,0.1819358680401118
7610.0,06037183300,0.06303738373271678
7610.0,06037183402,0.09238088766717957
7610.0,06037183221,5.508674807625907e-05
7610.0,06037183222,0.1832414001743419
7610.0,06037183401,0.05196824769376449
7797.0,06037480011,0.04775673807846192
7797.0,06037463102,0.013902702813912263
7797.0,06037464100,0.4965317605411161
7797.0,06037464200,0.35735224088449824
7797.0,06037480002,0.08327902061780044
7797.0,06037480400,0.001177537064211083
7795.0,06037480011,0.574034267338775
7795.0,06037463102,0.00033377040408793303
7795.0,06037480002,0.046001458819031026
7795.0,06037463101,0.3558185266479144
7795.0,06037430701,0.014644943318539393
7795.0,06037430723,0.004739665489106969
7795.0,06037431800,3.5903923023851e-05
7795.0,06037430724,0.004391464059521276
7792.0,06037480011,0.0013754365659795062
7792.0,06037480202,0.021797425868492416
7792.0,06037431800,0.14725407947728414
7792.0,06037430724,2.474369019761403e-05
7792.0,06037481102,0.000858664450236991
7792.0,06037431600,6.92182761337741e-05
7792.0,06037431700,0.055504856671600954
7792.0,06037431900,0.08092703909012224
7792.0,06037432000,0.08434120125312093
7792.0,06037480101,0.1329049553667121
7792.0,06037480102,0.14191823650472601
7792.0,06037481201,0.06117665179174454
7792.0,06037481202,0.14711745279268762
7792.0,06037480012,0.12473003820096124
7796.0,06037463102,0.40770107770346725
7796.0,06037464100,0.02616422539315439
7796.0,06037464200,0.2757567569520449
7796.0,06037463101,0.006539300951342331
7796.0,06037463200,0.14275041116138837
7796.0,06037463300,0.05983294934804766
7796.0,06037463400,0.0812552784905551
7798.0,06037463102,1.3363689036618537e-05
7798.0,06037463200,0.1817821869778689
7798.0,06037463300,0.2635048635062649
7798.0,06037463400,0.19441559248469148
7798.0,06037463500,0.2629246972262087
7798.0,06037464000,0.0973592961159294
7803.0,06037463102,0.14254674328844297
7803.0,06037463101,0.18827679509237777
7803.0,06037463200,0.2187852526005656
7803.0,06037463300,0.022550102942349777
7803.0,06037463400,0.24567425352239933
7803.0,06037463500,0.17565086832927024
7803.0,06037463000,0.001488419904612443
7803.0,06037430600,0.0006764816014587378
7803.0,06037430701,0.004351082718523297
7873.0,06037464100,0.976047522874996
7873.0,06037464200,0.023952477125004007
7812.0,06037464100,0.012483346191427007
7812.0,06037464200,0.1799992274694253
7812.0,06037480002,2.884377236950238e-06
7812.0,06037480201,0.4970877902480025
7812.0,06037480302,0.001666302656168759
7812.0,06037480202,0.30876044905773953
7799.0,06037464100,0.012978148161098173
7799.0,06037463400,0.012049025828069278
7799.0,06037463500,0.18930721091580482
7799.0,06037464000,0.7856656150950276
7841.0,06037464100,0.06129298409854111
7841.0,06037480500,0.9372519708254826
7841.0,06037480704,0.0014550450759763275
7839.0,06037464100,0.00023181939737600612
7839.0,06037480400,0.11406730756382227
7839.0,06037480500,0.050435106335556305
7839.0,06037480201,0.002736600975014316
7839.0,06037480302,0.16120811926204584
7839.0,06037480804,0.047044567988241116
7839.0,06037481101,0.0026696699555328602
7839.0,06037480902,0.005610481534895728
7839.0,06037480803,2.43606264618339e-09
7839.0,06037481603,0.09350798308236927
7839.0,06037481001,0.11454605510831328
7839.0,06037481604,0.003670500040995569
7839.0,06037481500,0.02293667543248242
7839.0,06037481103,4.142450410923606e-05
7839.0,06037480304,0.06726240535633693
7839.0,06037480901,0.10075872328395358
7839.0,06037480303,0.06957102112264066
7839.0,06037481002,0.1437015366202521
7800.0,06037464000,0.41809149025336617
7800.0,06037463602,0.16468097864365577
7800.0,06037463601,0.41722753110297817
7801.0,06037464000,1.0
7601.0,06037480500,0.08088881912142701
7601.0,06037480704,0.17889807814085246
7601.0,06037480804,0.23502215086076503
7601.0,06037480802,0.0015869359293946375
7601.0,06037201501,0.09888524742766533
7601.0,06037480803,0.40471876851989547
7813.0,06037480201,0.30864438407753564
7813.0,06037480202,0.13817140412116657
7813.0,06037481101,0.32250007245981605
7813.0,06037481102,0.23068413934148183
7804.0,06037463000,0.00016605774556178725
7804.0,06037430502,0.012122732108488651
7804.0,06037430600,0.9877112101459495
7805.0,06037463000,4.4461061677614445e-05
7805.0,06037430502,0.6409651766616645
7805.0,06037430600,0.0002993375497164621
7805.0,06037430501,0.3586910247269412
7806.0,06037430502,0.4065313291988149
7806.0,06037430501,0.5789971413437986
7806.0,06037460000,0.014471529457386355
7778.0,06037430600,1.0
7779.0,06037430600,3.940559152474607e-05
7779.0,06037430400,0.1596312510905127
7779.0,06037430802,0.00349330753378953
7779.0,06037430902,0.0007128345018240372
7779.0,06037430801,0.8360505333501249
7779.0,06037430721,7.266793222409367e-05
7751.0,06037143400,0.07231815871903649
7751.0,06037124902,0.00723557789224546
7751.0,06037124903,0.17200272753832777
7751.0,06037124000,0.4312728658542629
7751.0,06037125100,0.2714392361746744
7751.0,06037143300,0.04573143382145291
7752.0,06037143400,0.02740046878261069
7752.0,06037125100,0.21659984941054153
7752.0,06037143300,0.3936246433093127
7752.0,06037125200,0.36237503849753516
7755.0,06037143400,0.42464666657764777
7755.0,06037124700,0.15573910503900465
7755.0,06037143500,0.4196142283833476
7754.0,06037143400,0.0006161772420338952
7754.0,06037143602,0.8571050648909109
7754.0,06037143800,6.016044623272397e-05
7754.0,06037143500,0.14221859742082255
7753.0,06037143300,0.46937744746728755
7753.0,06037125402,0.0005362711811506963
7753.0,06037143602,0.2854603439616672
7753.0,06037143603,0.12729519437480327
7753.0,06037143200,0.11733074301509137
7777.0,06037430701,1.0
7793.0,06037430701,0.0002232762064446842
7793.0,06037430723,0.21496733827659043
7793.0,06037431800,0.11762080269444375
7793.0,06037430724,0.31161311687812504
7793.0,06037431700,0.3326916144302414
7793.0,06037430721,0.022883851514154688
7822.0,06037402200,1.0
7823.0,06037402200,1.0
7824.0,06037402200,0.06878134542991901
7824.0,06037402304,0.022938973283587447
7824.0,06037402303,0.3011746382548075
7824.0,06037402102,0.05139081341397878
7824.0,06037402301,0.14299125911720234
7824.0,06037402600,0.4122167945973927
7824.0,06037402702,3.8902809792737736e-05
7824.0,06037402705,0.00046727309331949063
7820.0,06037402200,0.0005937548576816016
7820.0,06037401500,0.9994062451423182
7692.0,06037262802,0.14356357729468003
7692.0,06037262706,0.7781877769179495
7692.0,06037262501,0.07824864578737055
7691.0,06037262802,0.29946890673727694
7691.0,06037262400,0.700531093262723
7685.0,06037262802,0.027350063542233526
7685.0,06037701201,0.08629064645148486
7685.0,06037262303,0.5001011839871842
7685.0,06037264000,0.38625810601909744
7693.0,06037262802,0.01973324704831403
7693.0,06037262501,0.9781272427572089
7693.0,06037980019,0.0021395101944770307
7690.0,06037262802,0.9792991816118266
7690.0,06037701304,0.020700818388173482
7689.0,06037262802,0.012046636103288268
7689.0,06037701304,0.9879533638967117
7694.0,06037262706,0.3678182605372979
7694.0,06037262501,0.013961352407892633
7694.0,06037262604,0.09327189284906989
7694.0,06037262704,0.5249484942057395
7697.0,06037262400,0.5342373571048917
7697.0,06037262303,0.10306477032436412
7697.0,06037262301,0.3626978725707443
7688.0,06037701201,0.5912138891053039
7688.0,06037264000,0.04015462705991486
7688.0,06037701304,0.257426062069241
7688.0,06037264302,0.11120542176554024
7871.0,06037701201,0.04950949515529245
7871.0,06037701304,0.06192789208623991
7871.0,06037264302,0.0017271779337983313
7871.0,06037701601,0.159072879600278
7871.0,06037701202,0.19079427514765712
7871.0,06037701302,0.24128738986419995
7871.0,06037701501,0.19276743948865027
7871.0,06037701502,0.0021528849796746286
7871.0,06037701602,0.005985743102592007
7871.0,06037701402,0.09477482264161753
7682.0,06037262303,0.06089226188892796
7682.0,06037264000,0.003025411819042944
7682.0,06037264102,3.738232575479391e-05
7682.0,06037265410,0.005288594614820894
7682.0,06037262302,0.9307563493514535
7683.0,06037262303,0.5608900151335164
7683.0,06037264000,0.05406311057625681
7683.0,06037262302,0.38504687429022677
7684.0,06037264000,0.8998412995724
7684.0,06037264102,0.10012790239251701
7684.0,06037262302,3.0798035082984165e-05
7870.0,06037264000,0.05927749367767586
7870.0,06037264102,0.01774663579393667
7870.0,06037264302,0.5888147554139878
7870.0,06037701601,0.09835986479573403
7870.0,06037701602,0.022903707244090386
7870.0,06037267404,0.008656281535094661
7870.0,06037267402,0.031732396045458244
7870.0,06037264103,0.06711421934077479
7870.0,06037264301,0.10539464615324762
7686.0,06037264102,0.003913213985640429
7686.0,06037265520,0.021950603434728315
7686.0,06037701100,0.008019877526683077
7686.0,06037264302,0.0006289164470280531
7686.0,06037267800,0.015916784290852144
7686.0,06037267200,0.06895479081714471
7686.0,06037701801,0.0029073662662273134
7686.0,06037267600,0.050445345903442684
7686.0,06037267700,0.17092064600308235
7686.0,06037267404,0.048592122086764174
7686.0,06037267402,0.027983721339530424
7686.0,06037264103,0.04178464102609838
7686.0,06037264301,0.08279119892162667
7686.0,06037701701,0.003073520994446974
7686.0,06037267502,0.12826371578619045
7686.0,06037267300,0.12468881962529368
7686.0,06037267403,0.0667509366502009
7686.0,06037267501,0.13241377889501926
7681.0,06037265410,0.9346082759727162
7681.0,06037262302,0.01852453493476329
7681.0,06037701100,0.04686718909252045
7680.0,06037265410,0.7600392262680011
7680.0,06037262302,0.0003528474987296017
7680.0,06037265420,0.10483984979611582
7680.0,06037701100,0.13476807643715333
7695.0,06037261102,0.5781485868580534
7695.0,06037261200,0.42185141314194663
7671.0,06037261102,0.12814203416836112
7671.0,06037261200,0.14879668290813997
7671.0,06037700700,0.002514406005518995
7671.0,06037262100,0.6029882616350403
7671.0,06037262200,0.04176380452805579
7671.0,06037265100,0.0746598725636369
7671.0,06037265301,0.0011349381912470241
7670.0,06037261102,0.002829031737764947
7670.0,06037261200,0.0036433202825123623
7670.0,06037700700,0.46156463567041967
7670.0,06037262100,0.001556337480758987
7670.0,06037265100,0.0027132789915495126
7670.0,06037700600,0.5235275150902369
7670.0,06037700501,0.004023694886680326
7670.0,06037261101,0.00014218586007731337
7696.0,06037261200,0.9567154028895948
7696.0,06037262100,0.043284597110405235
7748.0,06037143100,0.5085617384463023
7748.0,06037311600,0.2386353679600642
7748.0,06037125600,0.2528028935936335
7747.0,06037143100,0.1336075872091525
7747.0,06037125600,0.07858304123188461
7747.0,06037125501,0.3793115929695724
7747.0,06037125401,0.0001740719935105029
7747.0,06037125502,0.40832370659587996
7749.0,06037143100,0.0626866405337645
7749.0,06037143603,0.14790603438209415
7749.0,06037143200,0.27562999666268645
7749.0,06037143604,0.4256246396480177
7749.0,06037143800,0.08815268877343715
7740.0,06037311600,0.10009848211270328
7740.0,06037310900,0.11714459912561048
7740.0,06037310800,0.332842487831136
7740.0,06037311700,0.21580975279410156
7740.0,06037311500,0.2341046781364488
7741.0,06037311600,1.9419670053913882e-05
7741.0,06037310900,0.25057092100103556
7741.0,06037310800,0.007565426203680608
7741.0,06037311500,0.06204921253835378
7741.0,06037125310,1.5322380541776983e-07
7741.0,06037310501,0.12214606687164428
7741.0,06037980001,0.00047101442247730115
7741.0,06037311000,0.1405615150900494
7741.0,06037311100,0.045918234784634394
7741.0,06037311200,0.1134642419136164
7741.0,06037311300,0.178613761856009
7741.0,06037311400,0.07862003242463984
7744.0,06037125600,0.002013741407644061
7744.0,06037125402,0.07337431250311408
7744.0,06037124300,0.04221432843785671
7744.0,06037123104,0.00022704795475529807
7744.0,06037125310,0.15172713816640462
7744.0,06037125200,0.05205525160913298
7744.0,06037125501,0.015036559580550233
7744.0,06037125401,0.10712337415423483
7744.0,06037125502,0.0001142066285097699
7744.0,06037124204,0.09537529588500693
7744.0,06037124105,0.0004246429455503526
7744.0,06037124203,0.09535259738923808
7744.0,06037125320,0.12742691922494387
7744.0,06037124102,0.19000940015374765
7744.0,06037124201,0.0475251839593106
7678.0,06037262200,0.016164852576084573
7678.0,06037265301,0.03815138697825664
7678.0,06037265420,0.9456837604456588
7672.0,06037265100,0.588067401265619
7672.0,06037265301,0.010514184427872518
7672.0,06037265202,0.1280111281072832
7672.0,06037265201,0.2734072861992254
8029.0,06037265100,0.03677889948555574
8029.0,06037265301,0.02182455312927149
8029.0,06037265202,0.20073924841086832
8029.0,06037265201,0.07147390030784263
8029.0,06037265602,0.04897278195493728
8029.0,06037265520,0.3426085011549755
8029.0,06037265700,0.03302797608068097
8029.0,06037265510,0.2225050381849765
8029.0,06037267200,0.02206910129089162
7679.0,06037265301,0.0027871679299733736
7679.0,06037265420,0.8957422262886209
7679.0,06037701100,0.04992333291133183
7679.0,06037265303,0.0515472728700739
7654.0,06037265301,0.043756507023683645
7654.0,06037265202,0.005728204633897611
7654.0,06037701100,0.0013647048983735223
7654.0,06037265303,0.31735230258660374
7654.0,06037265304,0.3050415176739574
7654.0,06037265305,0.32675676318348407
7673.0,06037265602,0.1662847980070008
7673.0,06037265601,0.26390429225304274
7673.0,06037265520,0.06614889340507663
7673.0,06037265700,0.44997862655233467
7673.0,06037265510,0.0536833897825451
7675.0,06037265601,0.007312669902410406
7675.0,06037265520,0.0015243184550291135
7675.0,06037265700,0.0022662391837723634
7675.0,06037267902,0.17110866854318127
7675.0,06037267100,0.27654947126632223
7675.0,06037267800,0.20174877740254402
7675.0,06037267200,0.3394898552467405
7674.0,06037265700,0.007522465821442043
7674.0,06037267902,0.43933126577540615
7674.0,06037267100,0.5531462684031518
7676.0,06037267902,0.011955264552881362
7676.0,06037269300,0.9879903408033226
7676.0,06037267800,5.439464379598609e-05
7868.0,06037194102,0.004072892367750792
7868.0,06037700600,0.007610306440361154
7868.0,06037700200,0.0009410513527784573
7868.0,06037700300,0.009139182349528653
7868.0,06037194300,0.5559311307100028
7868.0,06037700501,0.001788861829117503
7868.0,06037700502,0.0015109532146452122
7868.0,06037261101,0.0002470519485683558
7868.0,06037194200,0.41875856978724696
7867.0,06037194102,0.498880326527099
7867.0,06037194200,0.13340037404173266
7867.0,06037194101,0.017175633542101082
7867.0,06037189800,0.3505436658890672
7645.0,06037194102,0.057302930348904935
7645.0,06037194101,0.46841284498587427
7645.0,06037189800,0.08321041800435436
7645.0,06037189905,0.19063565972425345
7645.0,06037189904,0.1177595149738264
7645.0,06037189902,0.01588333936755884
7645.0,06037190100,0.004838087383782851
7645.0,06037189903,0.061957205211444835
8026.0,06037700600,0.051982989055413424
8026.0,06037261101,0.9480170109445866
7661.0,06037700600,0.001189814902559178
7661.0,06037700501,0.9988101850974408
7656.0,06037700200,0.6001834792425842
7656.0,06037700300,0.3212153119202434
7656.0,06037194200,0.02482601547941816
7656.0,06037189800,0.05377519335775441
7652.0,06037700200,0.005657300464572097
7652.0,06037189800,0.43290376740131087
7652.0,06037189902,0.06935065174795843
7652.0,06037700101,0.4920882803861585
7655.0,06037700200,0.10918569272858812
7655.0,06037700300,0.08558792314998237
7655.0,06037194401,0.1268791529386755
7655.0,06037194402,0.18334938831766465
7655.0,06037192001,0.11778815300842908
7655.0,06037192002,0.19741434199055907
7655.0,06037700101,0.0038193469452554624
7655.0,06037700102,0.17597600092084575
8030.0,06037700300,0.2651101442133198
8030.0,06037194300,0.016571665000461706
8030.0,06037700501,0.055595117316971254
8030.0,06037700502,0.6620199601746919
8030.0,06037194200,0.00023107271613319048
8030.0,06037700400,0.00047204057842218695
7657.0,06037700300,0.020301335112919806
7657.0,06037700502,0.0036040984164034885
7657.0,06037700400,0.8889740744231115
7657.0,06037194402,0.053957446487452154
7657.0,06037194500,0.033163045560113076
7662.0,06037700501,0.4322477051300148
7662.0,06037700502,0.5677522948699851
7653.0,06037194200,1.0
7762.0,06037320000,0.0029077613517655898
7762.0,06037143700,0.32463783876990204
7762.0,06037189701,0.6724543998783323
7750.0,06037143700,0.0011316644445823634
7750.0,06037143602,8.063681406831233e-05
7750.0,06037143604,0.001075051049035479
7750.0,06037143901,0.39074699228443155
7750.0,06037143800,0.6069656554078823
7880.0,06037189701,0.005903791888813233
7880.0,06037980009,0.011039440408105353
7880.0,06037189400,0.9803315279258586
7880.0,06037189600,0.002725239777222848
7642.0,06037189701,0.2613742890070844
7642.0,06037189702,0.00043890058462076623
7642.0,06037189600,0.7381868104082948
7644.0,06037194101,0.33112713970854024
7644.0,06037189702,0.6688728602914598
7643.0,06037194101,0.024022393880072282
7643.0,06037189702,0.47791495674988577
7643.0,06037190100,0.03610810063993989
7643.0,06037189600,0.4123029251335803
7643.0,06037190202,0.04965162359652198
7735.0,06037301300,0.2914367014767817
7735.0,06037301205,0.01788511553232546
7735.0,06037310201,0.07266009780540351
7735.0,06037310202,0.05573467965329381
7735.0,06037310100,0.09315644210963668
7735.0,06037301400,0.23022185651748725
7735.0,06037300702,0.23035530211524705
7735.0,06037301203,0.008549804789824523
7727.0,06037301205,0.5715563308691902
7727.0,06037300702,0.11573099259670194
7727.0,06037301203,0.20523358353216
7727.0,06037301100,0.10404731996309184
7727.0,06037301501,0.0015423418754732389
7727.0,06037301502,0.0018894311633828522
7730.0,06037301205,0.014604699114353654
7730.0,06037301502,0.0059908478452791545
7730.0,06037301601,0.0005406225831648149
7730.0,06037301206,0.5677045067127321
7730.0,06037301701,0.41115932374447023
7731.0,06037301205,0.01663995411134135
7731.0,06037301203,0.07823540377010307
7731.0,06037301100,0.07141025541813822
7731.0,06037301206,0.07242451419861351
7731.0,06037301701,0.11145090765504825
7731.0,06037301900,0.13573464881383068
7731.0,06037301204,0.10116785224809004
7731.0,06037301801,0.17893213371168493
7731.0,06037301802,0.041980985545376034
7731.0,06037301702,0.10592282860725129
7731.0,06037302002,0.08610051592052267
7736.0,06037310201,0.3087790867089198
7736.0,06037310202,0.26048592410202515
7736.0,06037310100,0.006333052306345729
7736.0,06037301400,0.2055004405319115
7736.0,06037310300,3.7334091773185317e-06
7736.0,06037310602,0.001036018992367352
