,polygon_id,state,city,name,holc_id,holc_grade,area_descr,geometry,longitude,latitude
94,7553.0,CA,Los Angeles,,B110,B,"{ ""0"" : ""Los Angeles County"", ""71"" : ""7-1938"", ""6"" : ""Ample"", ""5b"" : ""Few"", ""5a"" : ""3"", ""5"" : ""3"", ""4b"" : ""0"", ""4a"" : ""0"", ""3"" : ""Readily 5 and 6 rooms $4750-6250 75"", ""2p"" : ""Static N/A"", ""9"" : ""B-110 3-16-39 2nd Walnut Park"", ""2o"" : ""Good N/A"", ""2n"" :","POLYGON ((-11946023.10423023 1067897.821951551, -11949670.53974465 1070567.754706768, -11951679.9139509 1071977.093263374, -11951689.83933976 1072034.161373899, -11949787.80677829 1074548.976427026, -11949299.78381646 1074342.878484362, -11947754.28709089 1073107.39790227, -11948411.19418268 1072180.871374056, -11946937.40752149 1071077.966017229, -11946023.10423023 1067897.821951551))",-11948854.924672535,1071554.0147649304
95,7551.0,CA,Los Angeles,,B111,B,"{ ""2f"" : ""60% N/A"", ""2k"" : ""Static N/A"", ""2o"" : ""Good N/A"", ""2p"" : ""Static N/A"", ""3"" : ""Readily 250 5 rooms $3500-4500"", ""4a"" : ""1"", ""4b"" : ""Few"", ""5"" : ""3"", ""5a"" : ""3"", ""5b"" : ""Many"", ""6"" : ""Ample"", ""71"" : ""7-1938"", ""1a"" : ""Rapidly N/A N/A"", ""72"" : ""48.","POLYGON ((-11949634.12514148 1062135.007039272, -11955793.48123527 1066726.267369636, -11956571.46065784 1067242.3626452, -11955372.25563618 1070987.891719376, -11955220.23563844 1071262.949624244, -11955093.96202203 1071378.888326167, -11954948.16651309 1071372.601215591, -11947199.86344911 1065742.600254631, -11949634.12514148 1062135.007039272))",-11952106.322561743,1066708.085970045
96,7546.0,CA,Los Angeles,,B112,B,"{ ""0"" : ""Los Angeles County"", ""9"" : ""Southwest 2nd B-112 3-14-39"", ""8"" : ""Terrain: Level with favorable grades. No construction hazards. Land improved 55%. Deed restrictions are ample and include protection against racial hazards. Conveniences are all re","POLYGON ((-11974989.1418393 1069954.957769815, -11977407.35040576 1071359.190964179, -11974610.67371386 1076429.41970696, -11972186.5088411 1075056.51253, -11973553.30997803 1072632.350964593, -11974989.1418393 1069954.957769815))",-11974804.97669679,1073201.5236659625
97,7505.0,CA,Los Angeles,,B113,B,"{ ""1e"" : ""None apparent"", ""2l"" : ""N/A 27.50-35.00"", ""2k"" : ""N/A Static"", ""2m"" : ""N/A N/A 30.00-40.00 N/A"", ""2n"" : ""N/A 1939 30.00-40.00 N/A N/A"", ""2o"" : ""Good N/A"", ""2p"" : ""Static N/A"", ""2j"" : ""Good N/A"", ""3"" : ""175 Readily 4 and 5 rooms $2750-4250"", ""2i","POLYGON ((-11959970.07970943 1030545.955924485, -11961521.97723585 1031357.842635343, -11961823.99648595 1030802.228797519, -11962000.20428391 1030889.477200241, -11962345.20826275 1031048.691372225, -11962056.28107264 1031608.167231567, -11961767.66894614 1031508.344090554, -11961103.20998132 1032744.125962717, -11960325.75759076 1032366.614206265, -11958749.83924542 1035184.023243534, -11957767.26352578 1034652.011965917, -11959970.07970943 1030545.955924485))",-11959819.290079815,1032599.5049706256
98,7500.0,CA,Los Angeles,,B114,B,"{ ""2l"" : ""45 and up N/A"", ""1d"" : ""0"", ""1e"" : ""None apparent"", ""2"" : ""N/A 90"", ""2a"" : ""8 rooms and up N/A"", ""9"" : ""5-3-39 Virginia Country Club - Long Beach 2nd B-114"", ""2j"" : ""Fair N/A"", ""2k"" : ""Static N/A"", ""2i"" : ""6000 and up N/A 1939 N/A N/A"", ""2h"" :","POLYGON ((-11966873.57087993 1024761.063642709, -11967454.0298165 1023765.193800553, -11967807.19249134 1023953.80715646, -11968139.65499066 1023464.360604059, -11970650.66172457 1024711.476190091, -11970228.03506255 1025755.580166814, -11969948.51308124 1026148.930935695, -11969775.16453764 1026425.227937385, -11969497.60353669 1026664.637267375, -11969099.13203957 1026878.606482859, -11968648.92985091 1026960.670913457, -11968467.16365496 1026932.632553148, -11967959.21631347 1026724.482513762, -11967880.98801236 1025813.281840505, -11967197.69538133 1025828.67760284, -11967214.90370192 1024970.178438918, -11966873.57087993 1024761.063642709))",-11968722.385937491,1025209.7912926393
99,7498.0,CA,Los Angeles,,B115,B,"{ ""2p"" : ""N/A Static"", ""1a"" : ""N/A Rapidly N/A"", ""3"" : ""Owner built 5 and 6 rooms $4500-6500 40"", ""4a"" : ""0"", ""4b"" : ""Few"", ""5"" : ""3"", ""1b"" : ""Professional and business men, minor oil well executives, white collar workers, etc. Income $2500-5000"", ""1c"" :","POLYGON ((-11963519.79523152 1018084.10208381, -11964322.55510291 1018638.676166515, -11963620.59774368 1019888.149867428, -11968197.96249423 1022451.870326085, -11967746.70904959 1023269.229765975, -11968139.65499066 1023464.360604059, -11967807.19249134 1023953.80715646, -11967454.0298165 1023765.193800553, -11965514.05232781 1022729.231226301, -11965685.33944175 1022400.108853266, -11965838.79388762 1022216.140985951, -11962295.67006121 1020209.090092139, -11963519.79523152 1018084.10208381))",-11965245.657320913,1021262.5775093087
100,7875.0,CA,Los Angeles,,B116,B,"{ ""2j"" : ""N/A Poor (see below)"", ""2k"" : ""Static \"" \"" N/A"", ""2l"" : ""35-50 N/A"", ""2c"" : ""3 years N/A"", ""2m"" : ""N/A N/A 40-60 N/A"", ""2n"" : ""1939 N/A N/A 35-50 N/A"", ""2o"" : ""Poor (see below) N/A"", ""2p"" : ""Static \"" \"" N/A"", ""3"" : ""0 - -"", ""4a"" : ""0"", ""4b"" :","POLYGON ((-11960187.47948732 999473.2586779284, -11959112.77990882 996524.1278039678, -11959249.5146153 996351.3909752833, -11961255.34366977 997498.2502416741, -11960187.47948732 999473.2586779284))",-11960157.953393934,997741.1894881563
101,7491.0,CA,Los Angeles,,B117,B,"{ ""5b"" : ""Few"", ""1c"" : ""None subversive Few"", ""2d"" : ""Good N/A"", ""2e"" : ""N/A 98%"", ""1e"" : ""None apparent"", ""8"" : ""Terrain: Level to rolling, no construction hazards. Land improved 85%. Deed restriction vary in different subdivisions, but all are said to","POLYGON ((-11963016.60655019 995745.617760415, -11962071.76469359 992068.5790141649, -11962595.27996098 992674.7243014124, -11963265.37027458 993123.4623414661, -11963688.80043638 993078.9308492454, -11964278.60389601 992768.7684810618, -11966261.74214181 995430.4181978735, -11968730.46094181 996017.4566050676, -11968643.50905421 996247.461138049, -11968902.06695138 996371.067973492, -11969218.06194811 995806.0672828958, -11971269.18331647 997888.7892607265, -11973184.4961883 999690.0507313813, -11974909.46405349 1001045.24256329, -11976130.11183736 1001977.474840153, -11977380.53891726 1002874.530559419, -11976358.3138725 1003954.635544632, -11975537.69945317 1003301.473059429, -11972373.44669546 1000783.39167749, -11971231.34714802 1002024.894083059, -11970072.1705815 1001395.712153965, -11970016.88247822 1001458.270933963, -11966977.24473304 999812.6657914921, -11963978.29602779 998225.8857328666, -11963016.60655019 995745.617760415), (-11973516.87736811 1000420.41382892, -11973138.87228672 1000048.028500643, -11972586.20847108 1000606.789186541, -11973072.37641227 1001009.065737724, -11973516.87736811 1000420.41382892), (-11969219.38239123 998764.3133496465, -11969458.150613 998394.7114878215, -11969926.84030394 998846.8098020785, -11970239.31584521 998388.8092313519, -11969753.0746791 997986.5866055205, -11969587.23135024 997021.5291769108, -11969046.40184482 997224.5568093774, -11969149.12127937 997598.8715706804, -11968798.96263803 998224.70148594, -11968622.94708498 998435.3452936917, -11969219.38239123 998764.3133496465))",-11968476.334502915,998217.3542743252
102,7874.0,CA,Los Angeles,,B118,B,"{ ""2i"" : ""N/A N/A 4000-5500 1939 N/A"", ""5a"" : ""7"", ""5b"" : ""Few"", ""2f"" : ""N/A 70%"", ""2e"" : ""N/A 98% (see below)"", ""2h"" : ""4000-5500 N/A N/A N/A"", ""2d"" : ""N/A Good"", ""2c"" : ""N/A 5 years"", ""6"" : ""Ample"", ""2b"" : ""Multi-family 10% Frame and stucco"", ""2a"" : ""7","POLYGON ((-11962071.76469359 992068.5790141649, -11961181.23624874 988798.6219408715, -11961222.21120801 988543.2693947791, -11961352.02061575 988416.2712229019, -11961661.95933769 988686.3108540982, -11961986.68280833 989182.8814780493, -11963017.73601309 988976.7928073858, -11962420.19032157 986622.4569207791, -11962526.31832768 986502.2479295006, -11962633.92967939 986343.1470523383, -11962743.02461368 986145.153225639, -11963017.47034082 986117.6849418161, -11963599.89007409 986617.3079148058, -11964056.9170436 987127.2716752756, -11964426.502763 988085.4306122381, -11965061.02655767 989467.5854387751, -11966317.11776238 991748.3379032147, -11968318.89610595 994738.2141544275, -11969218.06194811 995806.0672828958, -11968902.06695138 996371.067973492, -11968643.50905421 996247.461138049, -11968730.46094181 996017.4566050676, -11966261.74214181 995430.4181978735, -11964278.60389601 992768.7684810618, -11963688.80043638 993078.9308492454, -11963265.37027458 993123.4623414661, -11962595.27996098 992674.7243014124, -11962071.76469359 992068.5790141649))",-11964625.988819025,991455.0321590598
103,7510.0,CA,Los Angeles,,B119,B,"{ ""2i"" : ""N/A N/A 1939 3500-5500 N/A"", ""9"" : ""Compton 3-17-39 2nd B-119"", ""8"" : ""Terrain: Level with no construction hazards. Land improved: Hatched portion 1%; balance 65%. Deed restrictions vary in different parts, largely limit to single-family, with","MULTIPOLYGON (((-11961118.75694856 1048527.028389928, -11961615.85003222 1047446.85936796, -11961047.54716115 1047130.506090335, -11961652.61909189 1045905.877723974, -11964855.59823327 1047667.04994145, -11964248.04430662 1049157.166496537, -11962560.79304584 1048200.176187884, -11962423.1552615 1048479.361058232, -11962144.96753804 1048366.981948305, -11961833.14465253 1048946.451804637, -11961118.75694856 1048527.028389928)), ((-11960099.53433286 1052656.123534828, -11960650.94167877 1051432.704871559, -11959824.41490864 1050976.111125239, -11960376.20979906 1049845.762315035, -11960846.42810776 1048910.552764045, -11963673.52295096 1050417.930427416, -11962390.55946672 1053860.003685235, -11960099.53433286 1052656.123534828)))",-11962114.787456505,1049934.3651078236
104,7736.0,CA,Los Angeles,,B12,B,"{ ""2a"" : ""Larger structures 5-6 room"", ""2k"" : ""N/A Static"", ""2m"" : ""N/A N/A 30-45 N/A"", ""5b"" : ""Few"", ""5a"" : ""5"", ""5"" : ""3"", ""2"" : ""15 85"", ""4b"" : ""Few"", ""4a"" : ""2"", ""2l"" : ""N/A 25-40"", ""1b"" : ""Business and professional men, white collar workes, retired","POLYGON ((-11930602.10012093 1148627.180236391, -11931402.75160907 1148377.095895538, -11931458.06187442 1148531.207974503, -11932490.45640532 1148205.212489485, -11933687.99831185 1151585.204516147, -11935013.0696762 1155241.716763969, -11936325.36823627 1158800.683528916, -11935189.14906145 1159175.671417231, -11934948.5625933 1158403.579036861, -11933411.26478013 1158981.240735685, -11932853.91344929 1157526.699516244, -11932257.71463214 1157743.144178149, -11932208.95842001 1157604.193917377, -11932151.23268652 1157302.226617133, -11931955.1191407 1157094.852174134, -11931831.96303085 1156875.19432338, -11931831.88117371 1156684.171298113, -11931907.23225975 1156548.086012783, -11932444.63482136 1156378.078732713, -11931860.8895999 1154803.582886611, -11931449.21413253 1153647.069818129, -11931931.07235432 1152991.8080603, -11931177.42051113 1150743.667877385, -11929958.01443423 1151201.498815895, -11929491.56542259 1149856.667549045, -11930822.00648602 1149341.661696522, -11930602.10012093 1148627.180236391))",-11933046.854025375,1153882.3410030492
105,7509.0,CA,Los Angeles,,B120,B,"{ ""4a"" : ""0"", ""8"" : ""Terrain: Level with no construction hazards. Land improved: 10% in hatched portion; 45% in balance. Deed restricted to single-family dwellings. Zoning, single-family dwellings. Conveniences are all available. Transportation somewhat","POLYGON ((-11963081.48325837 1043531.472808413, -11963726.0380296 1043892.005039717, -11964129.82274578 1044143.014584661, -11963180.89820245 1046056.081299924, -11962596.1657413 1045807.421570736, -11962431.80383839 1045939.688410966, -11961784.11002016 1045639.747056876, -11961652.61909189 1045905.877723974, -11961047.54716115 1047130.506090335, -11960517.54600277 1048203.190391098, -11956948.26477478 1046281.5548418, -11957002.24509143 1046063.567614013, -11958040.92826596 1044002.103036911, -11959075.97111922 1044532.33980743, -11959792.94828001 1043309.126972129, -11962578.22660431 1044773.073091177, -11963081.48325837 1043531.472808413))",-11960248.492074147,1045539.0735251427
106,7479.0,CA,Los Angeles,,B121,B,"{ ""2"" : ""N/A 90"", ""5"" : ""3"", ""1a"" : ""Moderately N/A N/A"", ""2o"" : ""N/A N/A"", ""4b"" : ""0"", ""2l"" : ""N/A Few, if any, rentals to be found in this area."", ""2k"" : ""Static N/A"", ""1e"" : ""-"", ""6"" : ""Ample"", ""72"" : ""52.7"", ""4a"" : ""3"", ""1d"" : ""0"", ""2n"" : ""N/A N/A N/","POLYGON ((-12020599.15869362 1005461.121782388, -12019990.22459252 1005929.236777339, -12019582.13222834 1005971.659476521, -12018306.61918894 1005722.576371762, -12017589.33632008 1005583.842667173, -12016962.61431585 1005525.103095523, -12016780.35378238 1005150.764481696, -12017612.65581977 1004567.706216388, -12017525.37477647 1004454.745826268, -12017921.5524877 1004271.457367048, -12017989.90669031 1004175.082128775, -12017116.35778214 1002965.532294552, -12017885.28619724 1002307.514627621, -12018253.40728441 1002725.13854114, -12018446.64553348 1002827.174551775, -12018914.13880711 1003299.845623515, -12019324.77602982 1004019.45904445, -12019654.09113254 1004380.828546043, -12020090.81470694 1004791.754010215, -12020599.15869362 1005461.121782388))",-12018578.95205922,1004521.1369688413
107,7480.0,CA,Los Angeles,,B122,B,"{ ""2b"" : ""Frame and stucco N/A"", ""10"" : ""Caution: this area is currently affected in whole or in part by Ad valorem Tax District. Individual properties should be checked for this hazard."", ""1a"" : ""Moderately N/A N/A"", ""1b"" : ""Professional and business me","POLYGON ((-12016016.21425103 1013125.631659175, -12016173.9914054 1012815.327196777, -12015058.62317261 1012139.57093754, -12017629.00594692 1007573.701992514, -12017801.88685901 1007727.446445266, -12018000.97659974 1008119.40475505, -12018162.57110922 1008714.291006395, -12018150.63276974 1009171.631702334, -12017661.8751391 1010069.047042106, -12018297.46778027 1010454.253618239, -12017895.76541588 1011159.667438908, -12017298.47874327 1010845.319144775, -12017198.6109626 1010980.53949248, -12016794.42381884 1011154.299523945, -12016871.40604386 1011586.289434251, -12017084.59931057 1011546.982441835, -12017393.5648375 1011635.283685869, -12017562.2460912 1011745.347872141, -12016464.9321133 1013672.302062872, -12015894.65814046 1013364.698558208, -12016016.21425103 1013125.631659175))",-12016832.376119666,1010762.497594015
108,7740.0,CA,Los Angeles,,B13,B,"{ ""1c"" : ""- 0"", ""4b"" : ""0"", ""71"" : ""7-1938"", ""3"" : ""Good 250 4-6 rooms stucco bungalow $3000-5500"", ""8"" : ""Terrain: Level with no construction hazards. Land improved 40%. Deed restrictions cover improvements and provide racial protection. Zoning is singl","POLYGON ((-11942538.15475272 1153912.221640573, -11942719.08927121 1152609.118465059, -11943401.96224709 1152401.369660507, -11943557.22330665 1151284.916195196, -11943047.30866225 1151249.475871472, -11943204.68232895 1149920.023710577, -11944017.42510581 1150008.625333241, -11943978.97465802 1150382.679667978, -11945643.44983923 1150568.615989798, -11945697.50933912 1150193.307525763, -11946744.97455844 1150319.082021489, -11946658.29838458 1150923.445644042, -11946297.19869538 1151064.346238193, -11946282.02909449 1151485.917004567, -11949833.61816296 1150301.032627199, -11949652.63605271 1151980.152601515, -11948912.9889612 1151926.012829187, -11948727.71885347 1153281.370987745, -11947421.26990653 1153174.97821573, -11947332.85362975 1153773.400867927, -11946673.29966587 1153709.289146244, -11946587.77497974 1154427.898284517, -11948547.93208933 1154644.652922237, -11948391.462196 1155768.753949064, -11943411.2647469 1155143.166517546, -11943215.0796616 1156724.342777382, -11942742.36409617 1156699.543445993, -11942557.29906673 1158054.56126711, -11941074.51778046 1157881.619470041, -11940310.13667943 1157792.497561767, -11940415.40480128 1156823.192613176, -11940844.76131013 1156863.467101716, -11941106.02540336 1154438.992180861, -11941803.87855482 1154514.361938028, -11941915.08762499 1153829.86526641, -11942538.15475272 1153912.221640573), (-11944411.08398855 1154166.900407613, -11944609.93839635 1152815.178172195, -11944047.65344337 1152754.794955636, -11943870.54293243 1154089.718316609, -11944411.08398855 1154166.900407613))",-11944919.549843932,1153605.4196595864
109,7872.0,CA,Los Angeles,,B14,B,"{ ""5"" : ""3"", ""0"" : ""Los Angeles County"", ""2o"" : ""-- N/A"", ""2p"" : ""-- N/A"", ""3"" : ""5-8 rooms $550-10000 250 Readily"", ""2c"" : ""1.5 years N/A"", ""4a"" : ""0"", ""4b"" : ""0"", ""5a"" : ""0"", ""5b"" : ""0"", ""2d"" : ""Good N/A"", ""1a"" : ""N/A N/A Rapidly"", ""2e"" : ""N/A 99%"", ""1","POLYGON ((-11942676.3102373 1147605.031625548, -11942726.46970166 1147204.752874552, -11942986.30287842 1147173.901976155, -11943822.35100292 1147582.691625015, -11943617.54258342 1147844.835397088, -11943990.37409856 1148085.983464023, -11943856.84971602 1148506.225600146, -11944403.44877327 1148532.299563235, -11944851.04889712 1148701.221536665, -11944701.14083309 1150100.821954045, -11944017.42510581 1150008.625333241, -11943204.68232895 1149920.023710577, -11943047.30866225 1151249.475871472, -11943557.22330665 1151284.916195196, -11943401.96224709 1152401.369660507, -11942719.08927121 1152609.118465059, -11942063.6050262 1152493.013026641, -11942676.3102373 1147605.031625548))",-11943235.437924253,1149796.5167049337
110,7739.0,CA,Los Angeles,,B15,B,"{ ""1d"" : ""0"", ""2i"" : ""N/A N/A N/A 3000-5000 1939"", ""5a"" : ""0"", ""2o"" : ""N/A Steady"", ""2h"" : ""3000-5000 N/A N/A N/A"", ""2g"" : ""2750-4500 N/A"", ""2p"" : ""Static N/A"", ""10"" : """", ""72"" : ""51.4"", ""1e"" : ""None apparent"", ""5b"" : ""0"", ""2f"" : ""90% N/A"", ""5"" : ""3"", ""9","POLYGON ((-11939782.27410866 1150104.589774841, -11938574.1973488 1146553.090346978, -11937208.95599598 1147001.550326427, -11936731.07992937 1145604.612030764, -11935713.18707063 1145967.524028557, -11935461.20509653 1145290.693729435, -11937328.19750017 1144578.408147466, -11937713.75949447 1145615.448747426, -11938593.68919932 1146028.560522042, -11939661.14011533 1147089.134420581, -11940036.90327211 1147964.351015026, -11940430.59523637 1148314.176355417, -11940817.46824919 1148511.987676251, -11941157.35098129 1148510.82065491, -11941693.8000772 1148050.236324611, -11942259.07883006 1147573.482850072, -11942726.46970166 1147204.752874552, -11942676.3102373 1147605.031625548, -11942423.89358056 1147724.083970699, -11942167.62130025 1147962.652707198, -11941555.18385584 1148557.405196865, -11941290.11880321 1148677.43085753, -11940944.21373658 1148683.49488334, -11940826.40015526 1149389.118963223, -11940562.0873926 1149346.484436052, -11940513.64215534 1149873.090171203, -11940783.0622077 1149933.382213215, -11940476.09391699 1152156.566603686, -11939782.27410866 1150104.589774841))",-11938964.833256595,1147640.5713685013
111,7723.0,CA,Los Angeles,,B16,B,"{ ""2c"" : ""6 years N/A"", ""1d"" : ""0"", ""2m"" : ""N/A 45-60 N/A N/A"", ""9"" : ""B-16 2nd - Verdugo Woodlands 3-25-39"", ""8"" : ""Terrain: Level canyon floor to steep hillside with some construction, drainage and flood hazards. Land improved 60% of possible 85%. Deed","POLYGON ((-11917062.79535368 1139635.004393433, -11916500.62886624 1140195.590255035, -11916087.85566805 1140750.983350216, -11915457.44124664 1141640.361950368, -11915179.96184991 1142441.647514139, -11914984.62480283 1142603.620116269, -11914479.59564133 1144187.59885975, -11913851.83567152 1144617.464567671, -11913869.98046309 1145601.759353195, -11913617.91309408 1145890.328703524, -11913581.38168855 1146423.082890993, -11914427.23455302 1145778.088787444, -11915604.16097923 1143696.543302519, -11917122.44971008 1140879.499165, -11917843.70706389 1141297.905675826, -11917775.74210941 1141708.074775798, -11917793.44299541 1141915.388378405, -11917748.30873053 1142140.642222153, -11917804.7930214 1142217.954165279, -11918165.53558546 1142391.025154321, -11918831.76592031 1143937.911011458, -11919403.17265403 1145392.894320516, -11917037.1692929 1145006.598373968, -11916980.98543597 1144725.361083801, -11916942.25136102 1144592.02687562, -11916742.85781431 1144725.40231907, -11916356.70784207 1145196.637997681, -11916078.2105194 1145760.282789824, -11915797.19827545 1146256.688692594, -11915618.0366283 1146664.553557794, -11915433.59292354 1146878.584045373, -11915479.88585653 1147213.573706952, -11915666.98858377 1147652.732215832, -11915940.46195013 1148067.228078982, -11916413.29967093 1148348.377199821, -11916436.31649732 1148486.179248359, -11916344.33111392 1148652.563053432, -11916108.99350231 1148779.191031784, -11916154.78731571 1148995.411201773, -11916046.82842894 1149238.535658327, -11915814.55425077 1149287.857989476, -11915658.79671597 1149234.662870154, -11915515.47645127 1149063.273381105, -11915402.51642487 1149040.322580787, -11915022.58008455 1149093.594199189, -11914902.54554354 1148987.743426872, -11914960.10892651 1148644.356668785, -11915187.93027885 1148052.780419343, -11915239.14261093 1147804.612671201, -11915130.78266034 1147534.063397632, -11914931.48414334 1147272.493392589, -11914679.73586233 1147093.842843347, -11914323.11533388 1146949.38873306, -11914158.73940549 1146851.952244017, -11914092.64161376 1146756.175076338, -11913630.52619779 1147580.302574022, -11913897.18273759 1147971.240234975, -11913645.09085375 1148289.537408883, -11913204.94645609 1148786.765236959, -11912228.62673686 1148280.071194305, -11911903.21297549 1148457.739323729, -11911450.33847199 1145901.511025409, -11912069.15981161 1145368.014290039, -11912405.5284123 1145632.880988744, -11912623.86576208 1145740.372612854, -11912841.19667582 1145741.990039823, -11913063.86350076 1145542.496648689, -11913141.90172364 1145269.655620598, -11913082.39341909 1145006.374993006, -11912860.25549994 1144798.042678514, -11912143.1628932 1144145.063024904, -11911878.96298765 1143952.999593579, -11911391.34063887 1143782.309148957, -11910732.22544387 1143562.957169624, -11910189.38335676 1143480.265876724, -11909758.00213089 1143459.159795723, -11909610.27313027 1142804.899073969, -11909539.30600437 1142370.761459744, -11909386.25735488 1141917.609466226, -11910056.76474886 1141649.50831431, -11913971.63738448 1143457.083654855, -11914921.77695055 1141414.617673012, -11913481.27864629 1140658.13107879, -11913915.01410847 1139897.085219733, -11914828.09577582 1140243.610119024, -11916277.43709122 1138279.162934582, -11917426.20122043 1138953.517063324, -11917062.79535368 1139635.004393433))",-11914675.959188515,1144036.5529711177
112,7727.0,CA,Los Angeles,,B17,B,"{ ""2g"" : ""N/A 4000-5000"", ""71"" : ""7-1938"", ""6"" : ""Ample"", ""2m"" : ""N/A N/A 35-50 N/A"", ""2n"" : ""N/A 1939 N/A 40-50 N/A"", ""5b"" : ""Few"", ""5a"" : ""1"", ""5"" : ""3"", ""2o"" : ""N/A Good"", ""4b"" : ""Few"", ""4a"" : ""0"", ""3"" : ""25 5-6 room stuccos $5000-6500 Largely Owner b","POLYGON ((-11930290.34813038 1144577.174043866, -11932168.82767649 1146288.618629386, -11931865.33386577 1146561.973688827, -11930956.34154535 1147475.042724693, -11929722.2031423 1146375.657867353, -11928841.10919841 1145636.180923542, -11928290.64262997 1144882.091902633, -11926850.20699593 1143754.2415173, -11926645.96202751 1143665.955482129, -11926565.51950847 1143784.463330953, -11926069.12926156 1143425.908377422, -11924894.13911149 1142553.735852527, -11924499.17843019 1142720.567424429, -11923976.02693751 1142367.145627342, -11924386.86447234 1141601.228292099, -11924932.01581286 1140651.363985588, -11925752.56288149 1141177.618515198, -11925266.69549527 1142068.062832089, -11925937.75771388 1142445.810672879, -11926049.33782823 1142244.080113147, -11927015.5002766 1142818.022833638, -11926781.16544541 1143241.644884707, -11927360.5542647 1143450.186869586, -11929047.23483715 1144133.045286747, -11928768.07740328 1144446.23909785, -11929322.90935848 1145010.104386859, -11929943.36234454 1144319.304059372, -11930290.34813038 1144577.174043866))",-11928319.102326753,1144370.9610912518
113,7730.0,CA,Los Angeles,,B18,B,"{ ""2f"" : ""95% N/A"", ""2n"" : ""N/A N/A N/A N/A N/A"", ""2g"" : ""-- N/A"", ""2m"" : ""N/A N/A N/A N/A"", ""0"" : ""Los Angeles County"", ""2l"" : ""No record of rentals in this area N/A"", ""2h"" : ""N/A 500-6500 N/A N/A"", ""9"" : ""B-18 Highland (Glenoaks Dist.) 2nd 3-27-39"", ""2","POLYGON ((-11930290.34813038 1144577.174043866, -11930840.72377556 1143761.936658689, -11930584.40430883 1143567.405803544, -11931022.57341232 1143098.448774258, -11931474.55448393 1143644.986206958, -11931972.20877981 1143307.75568332, -11931953.27477144 1143198.465618244, -11931500.04154645 1142618.285000711, -11931988.17242842 1142130.830234963, -11932538.70611744 1142738.520041688, -11932847.72249459 1142586.733688077, -11933009.52075704 1143526.094184811, -11933458.20393168 1144736.221321237, -11932168.82767649 1146288.618629386, -11930290.34813038 1144577.174043866))",-11931990.732788686,1144294.8207639467
114,7729.0,CA,Los Angeles,,B19,B,"{ ""5b"" : ""Few"", ""2"" : ""15% 85%"", ""10"" : ""Caution: This area is currently affected in whole or in part by an Ad valorem Tax District. Individual properties should be checked for this hazard."", ""2p"" : ""N/A Static"", ""4a"" : ""0"", ""1b"" : ""Business and professi","POLYGON ((-11924932.01581286 1140651.363985588, -11924386.86447234 1141601.228292099, -11924036.47001068 1141493.06969381, -11923900.45878979 1141332.238886802, -11923795.68230763 1140971.348965952, -11923644.23253388 1140742.71091383, -11923487.66975451 1140642.964601648, -11923346.86035149 1140407.042371375, -11922851.31699828 1140106.69282051, -11922729.19787959 1140052.341648012, -11922483.97497554 1139837.726192719, -11922816.03919115 1139428.605898897, -11922576.89685127 1139191.010316393, -11922440.59220315 1139102.477070573, -11922499.73521873 1138720.267729365, -11921908.11346033 1138426.111041918, -11921790.99191385 1138637.962790603, -11921572.04618593 1138674.977137589, -11921277.33225044 1138729.375484295, -11920970.17904754 1138902.022748453, -11920470.18049398 1139172.208043066, -11920146.60302287 1139171.138784715, -11919892.73178984 1139043.974004398, -11919725.82318229 1138615.865809711, -11920098.57398835 1138551.912140224, -11920539.53395351 1138268.832304407, -11920919.66826393 1138083.833923336, -11921499.98919494 1137943.641658177, -11921845.62664538 1137976.659619791, -11922065.59807187 1137913.863561052, -11922583.29481187 1137982.737013014, -11923528.41092543 1137458.071551781, -11923940.29193804 1137191.820736459, -11924625.68020816 1136754.047030351, -11924968.39449363 1137318.987481198, -11924460.17393905 1137663.69614301, -11924732.79876054 1137840.789098549, -11925805.56341002 1138473.530844076, -11925064.37919336 1139730.037862362, -11925338.2330292 1139940.762000559, -11924932.01581286 1140651.363985588))",-11923537.763569895,1139002.244668524
115,7758.0,CA,Los Angeles,,B2,B,"{ ""71"" : ""7-1938"", ""2c"" : ""N/A 12 years (new to 25 years)"", ""2d"" : ""N/A Fair to good"", ""10"" : """", ""1d"" : ""0"", ""2e"" : ""98% N/A"", ""2i"" : ""3750-5000 1939 N/A N/A N/A"", ""2h"" : ""N/A N/A N/A 3500-4500"", ""1a"" : ""N/A Moderately N/A"", ""5"" : ""3"", ""1c"" : ""None subv","POLYGON ((-11975087.50186991 1179771.012577374, -11975420.72024938 1179171.817072527, -11974263.38059091 1178501.877521653, -11973931.36843327 1179134.705482415, -11975062.30087229 1179816.329178801, -11974516.29000489 1180798.169549838, -11973384.32289175 1180142.340096022, -11972439.66444355 1181805.501130462, -11971293.74838342 1181174.948999926, -11971580.90166859 1180622.737108701, -11972732.47504296 1178468.107399276, -11972935.36288406 1178567.725387347, -11973443.19149529 1177630.522882937, -11974434.71949029 1178181.82814492, -11974811.63936894 1177527.78970196, -11975979.68678603 1178190.499880257, -11975824.58690541 1178493.220495894, -11977853.70073391 1179667.899505129, -11977165.914458 1180940.14440354, -11975087.50186991 1179771.012577374))",-11974376.812845694,1179581.0687380887
