GEOID,polygon_id,weight
29189215400,,0.9177193914615147
29189215400,,0.08228060853848526
29189217400,,0.34917744261733846
29189217400,,0.0012596168945823358
29189217400,,0.5204676624138209
29189217400,,0.01506468181758038
29189217400,,0.09662720610421538
29189217400,,0.01740339015246235
29189216600,,0.5348410649675097
29189216600,,0.1729187087767936
29189216600,,0.2756615060115465
29189216600,,0.0006817877200898802
29189216600,,0.01589693252406031
29189218900,,0.001080655466599681
29189218900,,0.09883274403881251
29189218900,,0.0020629722715565886
29189218900,,0.023998677305475554
29189218900,,0.3549899564038404
29189218900,,0.012095524914435172
29189218900,,0.21086475996422366
29189218900,,0.1062265818565508
29189218900,,0.001895516277273626
29189218900,,0.0011418193405338803
29189218900,,0.18681079216069804
29189217500,,0.7569641109092587
29189217500,,0.000947878427601178
29189217500,,0.24208801066314006
29189215800,,0.08679370598219437
29189215800,,0.9130792292686949
29189215800,,0.00012706474911067565
29189215900,,0.03673156923014355
29189215900,,0.12143358148237182
29189215900,,0.8153274543150741
29189215900,,0.026507394972410347
29189216200,,0.1482395791031569
29189216200,,0.24082028087187649
29189216200,,0.0011436938407208838
29189216200,,0.0008704717432997769
29189216200,,0.04245145568158444
29189216200,,0.402186841790959
29189216200,,0.16428767696840255
29189216500,,0.2204996041529477
29189216500,,0.4725674636901325
29189216500,,0.3069329321569199
29189215700,,0.10773052557751193
29189215700,,0.20317344662247613
29189215700,,0.46960414984709437
29189215700,,0.2194918779529175
29510102300,,1.0
29510102500,,0.0013168516122438632
29510102500,,0.9900411005838381
29510102500,,0.008642047803918198
29510102100,,0.97307615666042
29510102100,,0.026923843339579957
29510102200,,0.35971763371799
29510102200,,0.17167444962284364
29510102200,,0.1619182783224436
29510102200,,0.2925646796642484
29510102200,,0.014124958672474385
29510102400,,1.0
29510115400,,0.03633327738332529
29510115400,,0.7016361517871754
29510115400,,0.26203057082949927
29510114101,,0.004030806759324403
29510114101,,0.4446931861676751
29510114101,,0.550628749745024
29510114101,,0.0006472573279764603
29510114300,,0.48188339675683867
29510114300,,0.13886721597800902
29510114300,,0.37924938726515234
29510115100,,0.995357306655864
29510115100,,3.1037525526165194e-06
29510115100,,0.004639589591583476
29510115200,,0.021747797491163217
29510115200,,0.000313185434822133
29510115200,,0.4608481102747095
29510115200,,0.5170909067993051
29510101200,,0.00937394311579103
29510101200,,0.31989491632461803
29510101200,,0.3494595821015645
29510101200,,0.3212715584580263
29510101300,,0.0020446352744743325
29510101300,,0.22309932101511262
29510101300,,0.07878661308086649
29510101300,,0.021485372217218007
29510101300,,0.01562848134551649
29510101300,,0.6589555770668121
29189217300,,0.01654231902278965
29189217300,,0.028879070691283173
29189217300,,0.7198612397223675
29189217300,,0.004413593892462216
29189217300,,0.013002040962569277
29189217300,,0.2173017357085281
29189216400,,9.196683719859559e-05
29189216400,,0.0010455452519559257
29189216400,,0.010893137188983045
29189216400,,0.2709373848203139
29189216400,,0.19834354015211825
29189216400,,0.19509035588031248
29189216400,,0.18838388005231815
29189216400,,0.13521418981679972
29189216700,,0.22416513033919708
29189216700,,0.0006948126503844859
29189216700,,0.12180030858574752
29189216700,,0.6472891473909429
29189216700,,0.0007709339848081847
29189216700,,0.005279667048919958
29189211801,,1.0
29189210502,,1.0
29189211900,,1.0
29189211802,,1.0
29189219100,,0.0011861242270631601
29189219100,,0.9986977680925029
29189219100,,0.00011610768043404954
29189217000,,0.4836748967896922
29189217000,,3.5174252390023677e-07
29189217000,,0.1329602669862768
29189217000,,0.3669650226990174
29189217000,,0.012115930880012187
29189217000,,0.004283530902477526
29189217200,,0.5204529462557314
29189217200,,0.07923631837409086
29189217200,,0.4003107353701778
29510104500,,0.6343503620429317
29510104500,,0.12030400040286976
29510104500,,0.24534563755419858
29510104200,,0.7921059611117238
29510104200,,0.18620908316314602
29510104200,,0.013494724496922713
29510104200,,0.008190231228207544
29510103600,,0.0013238662497161325
29510103600,,0.00019730450189185775
29510103600,,0.6213841892680867
29510103600,,0.3770946399803054
29510118600,,0.22973178802659217
29510118600,,0.15537831192260307
29510118600,,0.00399106677686505
29510118600,,0.3183302542868248
29510118600,,0.2925685789871149
29510112400,,0.0005717987726884035
29510112400,,0.0015784326305312128
29510112400,,0.003435121578920461
29510112400,,0.043580030123911435
29510112400,,0.0006058503097587348
29510112400,,0.9469784926397646
29510112400,,0.0032502739444252135
29510118100,,0.024900826903722067
29510118100,,0.00031447327663579344
29510118100,,0.26579799587265385
29510118100,,0.04013469113815891
29510118100,,0.024499236852001584
29510118100,,0.005579048265802134
29510118100,,0.6387737276910256
29510126800,,0.3062913757395161
29510126800,,0.20981673376295937
29510126800,,0.00025658844967259097
29510126800,,0.007436492955541388
29510126800,,0.046391256099979204
29510126800,,0.00034798319399871483
29510126800,,0.42945956979833266
29189216800,,0.001939788259848744
29189216800,,0.0036219544153276153
29189216800,,0.9944382573248237
29189216900,,0.0004926037178921434
29189216900,,0.002518213341512701
29189216900,,0.9969891829405952
29510112100,,0.08714377402766335
29510112100,,0.3086302573616905
29510112100,,0.10385953318050843
29510112100,,0.4231980908459859
29510112100,,0.011302755727820035
29510112100,,0.06586558885633167
29510116200,,0.00957921221423182
29510116200,,0.0008495439889425786
29510116200,,0.001890326324947429
29510116200,,0.9651614509921107
29510116200,,0.005429168490870561
29510116200,,0.017090297988896948
29510113500,,0.9999996231660189
29510113500,,3.768339811880474e-07
29510117100,,0.17476900636408416
29510117100,,0.0069787131374670925
29510117100,,0.12804355649964871
29510117100,,0.5039922109734147
29510117100,,0.18621651302538542
29510127200,,0.9009901558479966
29510127200,,0.09900984415200348
29510103700,,0.1425755070421094
29510103700,,0.8574244929578907
29510106100,,2.3913651240527837e-05
29510106100,,0.9876214710852204
29510106100,,0.01235461526353914
29510105500,,0.7873007064418792
29510105500,,0.006695918857098308
29510105500,,0.20600337470102242
29189213900,,0.0005052667894320013
29189213900,,0.00013522457437213482
29189213900,,0.9953977463719869
29189213900,,0.0005162160265025278
29189213900,,0.003445546237706425
29510105200,,0.8187771499591336
29510105200,,0.18122285004086633
29510105300,,0.9996677225592638
29510105300,,0.00017226650344712274
29510105300,,0.0001600109372890853
29510105400,,0.9722383119465481
29510105400,,0.01881230582013081
29510105400,,0.0089493822333211
29510105198,,0.44616177774366284
29510105198,,0.008980770118943911
29510105198,,0.08855317709163782
29510105198,,0.449755355694516
29510105198,,0.0014516390737268257
29510105198,,0.005097280277512713
29510106600,,0.003256354075678762
29510106600,,0.33210988103712286
29510106600,,0.6234967945732564
29510106600,,0.04113697031394195
29510112200,,0.16309820585396323
29510112200,,0.8369017941460367
29510106500,,0.4137299220721691
29510106500,,0.06190107943105799
29510106500,,0.20886445976484502
29510106500,,0.31550453873192785
29510106300,,0.24829565130535766
29510106300,,0.0821730405959956
29510106300,,0.6695313080986469
29510106200,,0.3660679886109179
29510106200,,0.0020685575117373625
29510106200,,0.3810358361064296
29510106200,,0.25082761777091506
29510106400,,0.02344355415042568
29510106400,,0.487188095392983
29510106400,,0.48936835045659133
29189213800,,0.39516953789853565
29189213800,,0.565709185404405
29189213800,,0.006269336335557226
29189213800,,0.03285194036150225
29189216100,,0.005072827914107191
29189216100,,0.3057153249002579
29189216100,,0.009379274503278318
29189216100,,0.06200473394438737
29189216100,,0.0027521516301305593
29189216100,,0.40506617117084853
29189216100,,0.2098229177820232
29189216100,,0.00018659815496697738
29189214200,,0.30659474833430367
29189214200,,0.020337658161740525
29189214200,,0.6730675935039557
29189213700,,0.12665533999029857
29189213700,,0.09268347474804789
29189213700,,0.0010618763959755828
29189213700,,0.011528061100585067
29189213700,,0.10880079440867632
29189213700,,0.014433445302652814
29189213700,,0.06313988931405036
29189213700,,0.1755451933797917
29189213700,,0.273852591651553
29189213700,,0.13229933370836866
29189216000,,0.314974061826591
29189216000,,0.6850259381734091
29189214100,,0.6766141053617354
29189214100,,0.32338589463826467
29189213500,,0.0028859886666508404
29189213500,,0.916495513170622
29189213500,,0.08061849816272716
29189214300,,0.9921979276863953
29189214300,,0.007802072313604779
29189214400,,0.9619543228798154
29189214400,,0.038045677120184515
29189214500,,0.6337923757034524
29189214500,,0.36620762429654763
29189213600,,0.3844664353897891
29189213600,,0.019858956760602814
29189213600,,0.5344041202444423
29189213600,,0.00991532291135349
29189213600,,0.003489607007662338
29189213600,,0.04786555768614997
29189212400,,0.05070331670979025
29189212400,,0.039156648553779407
29189212400,,0.024501129195286544
29189212400,,0.060082083466640734
29189212400,,0.8255568220745031
29189212700,,0.5589941043551113
29189212700,,0.21217331794937988
29189212700,,5.5319170482068834e-05
29189212700,,0.0847651148445734
29189212700,,0.1264992203371906
29189212700,,0.017512923343262626
29189212200,,0.19159823562066397
29189212200,,1.2097264307681425e-05
29189212200,,0.8063104407695586
29189212200,,0.00207922634546969
29189212300,,0.00043712896955622557
29189212300,,0.02194205752419087
29189212300,,0.01826508435328769
29189212300,,0.7678441302043623
29189212300,,0.19151159894860287
29510107300,,0.14475255725065045
29510107300,,0.002158203718553863
29510107300,,0.5841504310169905
29510107300,,0.2630411089429216
29510107300,,0.005897699070883579
29510126900,,0.10933104975360836
29510126900,,0.00890787201038081
29510126900,,0.31325563544743473
29510126900,,0.5672016897864591
29510126900,,0.0010871120129671635
29510126900,,0.00021664098914985373
29189212101,,0.031044894704934815
29189212101,,0.9479696528813479
29189212101,,0.009378599757907608
29189212101,,0.0008010491290233745
29189212101,,0.010805803526786348
29189212002,,0.937023610523378
29189212002,,0.06297638947662201
29189212001,,0.17469387602518624
29189212001,,0.009289144326265047
29189212001,,0.00883794341624445
29189212001,,0.8071790362323042
29189212102,,1.0
29510111100,,0.0038854838809399064
29510111100,,0.0019332060015666203
29510111100,,0.9874730273818904
29510111100,,0.006708282735603072
29510111200,,0.13943060926835138
29510111200,,0.019296069335896223
29510111200,,0.5615818932686929
29510111200,,0.2796914281270595
29510119200,,0.002345906975057741
29510119200,,0.9874963004852335
29510119200,,0.01015779253970869
29510112300,,0.9964224172458394
29510112300,,0.0035775827541606573
29510107200,,1.0
29510107400,,1.0
29510107500,,0.4532298157013135
29510107500,,0.5467701842986865
29510108100,,0.020192570716281964
29510108100,,0.0008244390011154049
29510108100,,0.03220641003178587
29510108100,,0.35785904141781977
29510108100,,0.009262512318608696
29510108100,,0.5796550265143883
29189216300,,0.007567604670417391
29189216300,,0.04569850691046962
29189216300,,0.0021825625968614347
29189216300,,0.09305777419597283
29189216300,,0.826736701545383
29189216300,,0.007746854198696825
29189216300,,0.008026606252858831
29189216300,,0.008983389629340024
29510114200,,0.6200899084989738
29510114200,,0.13480789594429138
29510114200,,0.24138774941959526
29510114200,,0.0037144461371395
29510114102,,0.2436818534819668
29510114102,,0.15887607883314422
29510114102,,0.01804473709741742
29510114102,,0.5793973305874716
29510103100,,0.2727789440430688
29510103100,,0.2134982189741323
29510103100,,0.513722836982799
29510103400,,1.0
29510103800,,0.6840368655128924
29510103800,,0.006060193087483781
29510103800,,0.00034991169336170947
29510103800,,0.30955302970626214
29510106700,,0.5467282732433474
29510106700,,0.4532717267566526
29510107600,,0.9845131043994698
29510107600,,0.015486895600530166
29510110100,,0.10472779101109035
29510110100,,0.00023307316997306132
29510110100,,0.35151754583803707
29510110100,,0.5423488612360304
29510110100,,0.001172728744869083
29510109600,,0.051241355366284984
29510109600,,0.6434883910600092
29510109600,,0.30527025357370574
29510127000,,0.6524613098107188
29510127000,,0.34753869018928113
29510110500,,0.5200530612322785
29510110500,,0.009505803408462798
29510110500,,0.47044113535925863
29510110200,,0.9896032374676867
29510110200,,2.1135395622243868e-05
29510110200,,0.010375627136690942
29510109700,,0.6148855975088748
29510109700,,0.38511440249112516
29510110300,,0.13647694209093056
29510110300,,0.7064641841304986
29510110300,,0.15705887377857092
29510119300,,0.5130111212204823
29510119300,,0.08835521016899624
29510119300,,0.0015144852562152345
29510119300,,0.17235153803417488
29510119300,,0.2229294874487548
29510119300,,0.0018381578713766117
29510119102,,0.4158634543706595
29510119102,,0.5145408037554706
29510119102,,0.0695957418738699
29510111300,,0.791989252864491
29510111300,,0.2080107471355091
29510111400,,0.3271015913244399
29510111400,,0.6728984086755602
29510111500,,0.17727613203802423
29510111500,,0.022116426881026132
29510111500,,0.4249233443879455
29510111500,,0.0017324193482145605
29510111500,,0.37395167734478957
29510121200,,0.9958621590113081
29510121200,,0.004137840988691804
29510121100,,0.36552576756264127
29510121100,,2.1725928300631385e-05
29510121100,,0.634452506509058
29510126600,,0.002242333153709192
29510126600,,0.9977576668462909
29510127100,,0.0016144072854193837
29510127100,,0.0007035557760252886
29510127100,,0.9976820369385554
29510127500,,0.9800437642097709
29510127500,,0.003374536353970681
29510127500,,0.016581699436258448
29510125700,,0.993064497859164
29510125700,,0.006935502140836019
29510110400,,0.670376993275604
29510110400,,0.3253025704701321
29510110400,,0.004320436254263918
29510120200,,0.7787256612774557
29510120200,,0.22127433872254423
29510126700,,0.531585513504228
29510126700,,0.468414486495772
29189219200,,0.07693432214336399
29189219200,,0.00010271200838497167
29189219200,,0.06599748887691709
29189219200,,0.15697789073694457
29189219200,,0.3071464981547793
29189219200,,0.16361166056782864
29189219200,,0.1927728330192748
29189219200,,0.036456594492506725
29189219600,,0.6030963260643436
29189219600,,0.0036135818363918167
29189219600,,0.3337772745745747
29189219600,,0.059365125238784025
29189219600,,0.0001476922859057725
29189219500,,0.2882802008070911
29189219500,,0.09117514199971527
29189219500,,0.3884057080243914
29189219500,,0.0010037035695687792
29189219500,,0.13835577088225492
29189219500,,0.09277947471697867
29510115500,,0.018756407950829643
29510115500,,0.7705814884313116
29510115500,,0.21066210361785886
29510116301,,1.0
29510116100,,1.0
29510116400,,0.007583428344570236
29510116400,,0.9924165716554297
29510115700,,0.2379989787675127
29510115700,,0.5027649498889126
29510115700,,0.25923607134357474
29510115300,,0.9994415303852375
29510115300,,0.0005584696147624022
29510116302,,0.9869759181706467
29510116302,,0.013024081829353414
29510101400,,0.4811607591412289
29510101400,,0.005532824102199392
29510101400,,0.5133064167565716
29510116500,,0.01891769759729775
29510116500,,0.9810823024027022
29510115600,,0.0016716604925645225
29510115600,,0.9981044889061805
29510115600,,0.00022385060125493003
29510117400,,0.034180507467322756
29510117400,,0.2971555971760105
29510117400,,0.6686638953566668
29510123100,,0.002822941956090835
29510123100,,0.6090071844622534
29510123100,,0.17572250551341237
29510123100,,0.2124473680682433
29510124100,,0.5749896134643621
29510124100,,0.425010386535638
29510124200,,0.43870219230055363
29510124200,,0.5612978076994464
29510101800,,0.9031259777583227
29510101800,,0.0038779866651351
29510101800,,0.09299603557654226
29510101500,,0.33233346958480114
29510101500,,0.010285828693880781
29510101500,,0.657380701721318
29189220200,,0.014852126957412152
29189220200,,0.01943634854599353
29189220200,,0.9595143252339802
29189220200,,0.00619719926261411
29510118400,,0.009140502904244474
29510118400,,0.9908594970957555
29510117200,,0.0487069489434353
29510117200,,0.7024591880648271
29510117200,,0.24883386299173757
29510127400,,1.0
29510127300,,0.7026556528700675
29510127300,,0.04500604029186745
29510127300,,0.1920450436892749
29510127300,,0.06029326314879024
29510127600,,1.0
29510123300,,0.8843098924261257
29510123300,,0.1156901075738744
29510124300,,1.0
29510123200,,0.8557597388263999
29510123200,,0.14424026117360023
29510124600,,1.0
29510119101,,0.030366369059742146
29510119101,,0.9696336309402578
29510108200,,0.5107047296669289
29510108200,,0.4892952703330711
29510108300,,0.015169856779637817
29510108300,,0.9848301432203622
29189218800,,0.4607184681861231
29189218800,,0.5353934522773741
29189218800,,0.00317288501832559
29189218800,,0.0007151945181772248
29189221900,,0.0010087510664938118
29189221900,,0.05585953965997592
29189221900,,0.9431317092735303
29189219400,,0.0054550522877341925
29189219400,,0.059715468889570716
29189219400,,0.4856335682817899
29189219400,,0.008340116590633453
29189219400,,0.4395934180679975
29189219400,,0.0012623758822742268
29189219300,,0.0028915104061211635
29189219300,,0.7447713018386073
29189219300,,0.0037462329330628067
29189219300,,0.03213800044004635
29189219300,,0.04817780019220683
29189219300,,0.16827515418995553
29189211700,,0.06682948467436403
29189211700,,0.933170515325636
29189212500,,0.5780426121261236
29189212500,,0.4219573878738764
29189212600,,0.5881679761246222
29189212600,,0.4005967137182869
29189212600,,0.01123531015709092
29189221800,,7.188638308831007e-05
29189221800,,0.6838909452179769
29189221800,,0.2633223971082381
29189221800,,0.05271477129069666
29189220801,,1.0
29189219700,,0.6122559481863876
29189219700,,0.1569970717115883
29189219700,,0.18670408643895586
29189219700,,0.04223013066897104
29189219700,,0.0018127629940970903
29189220001,,1.0
29189220002,,0.7809250781892693
29189220002,,0.21907492181073077
29189219800,,0.2215404322455539
29189219800,,0.5052135408659433
29189219800,,0.16639627674089638
29189219800,,0.0015729845571696376
29189219800,,0.10527676559043679
29189219900,,0.06851943349821253
29189219900,,0.9254256109233598
29189219900,,0.006054955578427638
29189220100,,0.10278870715517198
29189220100,,0.10882527557120934
29189220100,,0.7883860172736187
29189220501,,0.03262408781240658
29189220501,,0.9673759121875933
29510101100,,2.470306556551991e-05
29510101100,,0.7469347309285789
29510101100,,0.25304056600585556
29189220300,,1.0
29189221000,,1.0
